  0%|                                                                                                                                                              | 0/43805 [00:00<?, ?it/s]Column 'positive' is at index 0, whereas a column with this name is usually expected at index 1. Note that the column order can be important for some losses, e.g. MultipleNegativesRankingLoss will always consider the first column as the anchor and the second as the positive, regardless of the dataset column names. Consider renaming the columns to match the expected order, e.g.:
dataset = dataset.select_columns(['anchor', 'positive', 'negative'])
                                                                                                                                                                                             
{'loss': 0.6966, 'grad_norm': 16.300649642944336, 'learning_rate': 2.282583884957772e-09, 'epoch': 0.0}
{'loss': 0.0217, 'grad_norm': 21.632999420166016, 'learning_rate': 1e-06, 'epoch': 2.52}
{'loss': 0.0373, 'grad_norm': 0.0035272983368486166, 'learning_rate': 1e-06, 'epoch': 2.52}
{'loss': 0.0002, 'grad_norm': 0.018010977655649185, 'learning_rate': 1e-06, 'epoch': 2.52}
{'loss': 0.0567, 'grad_norm': 1.6084606647491455, 'learning_rate': 1e-06, 'epoch': 2.52}
{'loss': 0.0001, 'grad_norm': 0.014392558485269547, 'learning_rate': 1e-06, 'epoch': 2.52}
{'loss': 0.0005, 'grad_norm': 0.026673264801502228, 'learning_rate': 1e-06, 'epoch': 2.53}
{'loss': 0.0054, 'grad_norm': 0.004577819723635912, 'learning_rate': 1e-06, 'epoch': 2.53}
{'loss': 0.0003, 'grad_norm': 0.015351415611803532, 'learning_rate': 1e-06, 'epoch': 2.53}
{'loss': 0.0014, 'grad_norm': 0.07832251489162445, 'learning_rate': 1e-06, 'epoch': 2.53}
{'loss': 0.0029, 'grad_norm': 0.17685160040855408, 'learning_rate': 1e-06, 'epoch': 2.53}
{'loss': 0.001, 'grad_norm': 0.02217130921781063, 'learning_rate': 1e-06, 'epoch': 2.53}
{'loss': 0.0035, 'grad_norm': 0.0013863735366612673, 'learning_rate': 1e-06, 'epoch': 2.53}
{'loss': 0.0022, 'grad_norm': 1.439924716949463, 'learning_rate': 1e-06, 'epoch': 2.53}
{'loss': 0.0084, 'grad_norm': 0.4957955479621887, 'learning_rate': 1e-06, 'epoch': 2.54}
{'loss': 0.0036, 'grad_norm': 4.837892532348633, 'learning_rate': 1e-06, 'epoch': 2.54}
{'loss': 0.0021, 'grad_norm': 7.278982639312744, 'learning_rate': 1e-06, 'epoch': 2.54}
{'loss': 0.0154, 'grad_norm': 0.003678444307297468, 'learning_rate': 1e-06, 'epoch': 2.54}
{'loss': 0.0036, 'grad_norm': 0.023475496098399162, 'learning_rate': 1e-06, 'epoch': 2.54}
{'loss': 0.002, 'grad_norm': 0.003145052120089531, 'learning_rate': 1e-06, 'epoch': 2.54}
{'loss': 0.0003, 'grad_norm': 0.004620163235813379, 'learning_rate': 1e-06, 'epoch': 2.54}
{'loss': 0.0629, 'grad_norm': 11.244808197021484, 'learning_rate': 1e-06, 'epoch': 2.54}
{'loss': 0.0002, 'grad_norm': 0.1448991894721985, 'learning_rate': 1e-06, 'epoch': 2.54}
{'loss': 0.0045, 'grad_norm': 11.15926742553711, 'learning_rate': 1e-06, 'epoch': 2.55}
{'loss': 0.0303, 'grad_norm': 0.02443823590874672, 'learning_rate': 1e-06, 'epoch': 2.55}
{'loss': 0.0065, 'grad_norm': 0.00026054022600874305, 'learning_rate': 1e-06, 'epoch': 2.55}
{'loss': 0.0004, 'grad_norm': 0.07765811681747437, 'learning_rate': 1e-06, 'epoch': 2.55}
{'loss': 0.0002, 'grad_norm': 0.3737724721431732, 'learning_rate': 1e-06, 'epoch': 2.55}
{'loss': 0.0064, 'grad_norm': 0.021795591339468956, 'learning_rate': 1e-06, 'epoch': 2.55}
{'loss': 0.0176, 'grad_norm': 0.006468175910413265, 'learning_rate': 1e-06, 'epoch': 2.55}
{'loss': 0.0013, 'grad_norm': 0.0034195587504655123, 'learning_rate': 1e-06, 'epoch': 2.55}
{'loss': 0.0013, 'grad_norm': 0.031241172924637794, 'learning_rate': 1e-06, 'epoch': 2.55}
{'loss': 0.0293, 'grad_norm': 0.012645297683775425, 'learning_rate': 1e-06, 'epoch': 2.56}
{'loss': 0.0001, 'grad_norm': 0.00945200677961111, 'learning_rate': 1e-06, 'epoch': 2.56}
{'loss': 0.0028, 'grad_norm': 0.02018948830664158, 'learning_rate': 1e-06, 'epoch': 2.56}
{'loss': 0.0008, 'grad_norm': 0.13410578668117523, 'learning_rate': 1e-06, 'epoch': 2.56}
{'loss': 0.0306, 'grad_norm': 0.004089186433702707, 'learning_rate': 1e-06, 'epoch': 2.56}
{'loss': 0.0002, 'grad_norm': 0.15987594425678253, 'learning_rate': 1e-06, 'epoch': 2.56}
{'loss': 0.0162, 'grad_norm': 0.003194693010300398, 'learning_rate': 1e-06, 'epoch': 2.56}
{'loss': 0.0001, 'grad_norm': 0.0027790763415396214, 'learning_rate': 1e-06, 'epoch': 2.56}
{'loss': 0.001, 'grad_norm': 0.0009805230656638741, 'learning_rate': 1e-06, 'epoch': 2.56}
{'loss': 0.0014, 'grad_norm': 0.026077311486005783, 'learning_rate': 1e-06, 'epoch': 2.57}
{'loss': 0.0017, 'grad_norm': 0.0012296397471800447, 'learning_rate': 1e-06, 'epoch': 2.57}
{'loss': 0.0004, 'grad_norm': 0.26249343156814575, 'learning_rate': 1e-06, 'epoch': 2.57}
{'loss': 0.0322, 'grad_norm': 0.16232341527938843, 'learning_rate': 1e-06, 'epoch': 2.57}
{'loss': 0.0016, 'grad_norm': 0.0032531325705349445, 'learning_rate': 1e-06, 'epoch': 2.57}
{'loss': 0.0061, 'grad_norm': 0.0025886110961437225, 'learning_rate': 1e-06, 'epoch': 2.57}
{'loss': 0.0027, 'grad_norm': 0.004542359616607428, 'learning_rate': 1e-06, 'epoch': 2.57}
{'loss': 0.0015, 'grad_norm': 0.06330365687608719, 'learning_rate': 1e-06, 'epoch': 2.57}
{'loss': 0.0302, 'grad_norm': 0.017974749207496643, 'learning_rate': 1e-06, 'epoch': 2.58}
{'loss': 0.0001, 'grad_norm': 0.004332791082561016, 'learning_rate': 1e-06, 'epoch': 2.58}
{'loss': 0.0003, 'grad_norm': 0.00020763587963301688, 'learning_rate': 1e-06, 'epoch': 2.58}
{'loss': 0.0092, 'grad_norm': 6.284320831298828, 'learning_rate': 1e-06, 'epoch': 2.58}
{'loss': 0.0086, 'grad_norm': 0.9446852207183838, 'learning_rate': 1e-06, 'epoch': 2.58}
{'loss': 0.0027, 'grad_norm': 1.4322994947433472, 'learning_rate': 1e-06, 'epoch': 2.58}
{'loss': 0.0027, 'grad_norm': 0.0011430812301114202, 'learning_rate': 1e-06, 'epoch': 2.58}
{'loss': 0.0057, 'grad_norm': 0.7292094826698303, 'learning_rate': 1e-06, 'epoch': 2.58}
{'loss': 0.0009, 'grad_norm': 0.0005393041647039354, 'learning_rate': 1e-06, 'epoch': 2.58}
{'loss': 0.0015, 'grad_norm': 0.0032035261392593384, 'learning_rate': 1e-06, 'epoch': 2.59}
{'loss': 0.002, 'grad_norm': 5.328234672546387, 'learning_rate': 1e-06, 'epoch': 2.59}
{'loss': 0.0005, 'grad_norm': 0.9543406963348389, 'learning_rate': 1e-06, 'epoch': 2.59}
{'loss': 0.003, 'grad_norm': 0.012053171172738075, 'learning_rate': 1e-06, 'epoch': 2.59}
{'loss': 0.0001, 'grad_norm': 0.00038229100755415857, 'learning_rate': 1e-06, 'epoch': 2.59}
{'loss': 0.0084, 'grad_norm': 3.452397584915161, 'learning_rate': 1e-06, 'epoch': 2.59}
{'loss': 0.011, 'grad_norm': 9.453445434570312, 'learning_rate': 1e-06, 'epoch': 2.59}
{'loss': 0.0005, 'grad_norm': 0.0004887936520390213, 'learning_rate': 1e-06, 'epoch': 2.59}
{'loss': 0.0014, 'grad_norm': 0.0019046824891120195, 'learning_rate': 1e-06, 'epoch': 2.59}
{'loss': 0.0003, 'grad_norm': 0.0018873973749578, 'learning_rate': 1e-06, 'epoch': 2.6}
{'loss': 0.0001, 'grad_norm': 0.014213419519364834, 'learning_rate': 1e-06, 'epoch': 2.6}
{'loss': 0.0002, 'grad_norm': 0.14413560926914215, 'learning_rate': 1e-06, 'epoch': 2.6}
{'loss': 0.002, 'grad_norm': 3.9762470722198486, 'learning_rate': 1e-06, 'epoch': 2.6}
{'loss': 0.0021, 'grad_norm': 2.1715221405029297, 'learning_rate': 1e-06, 'epoch': 2.6}
{'loss': 0.0003, 'grad_norm': 0.0031125189270824194, 'learning_rate': 1e-06, 'epoch': 2.6}
{'loss': 0.0016, 'grad_norm': 0.018690258264541626, 'learning_rate': 1e-06, 'epoch': 2.6}
{'loss': 0.0001, 'grad_norm': 0.0032123764976859093, 'learning_rate': 1e-06, 'epoch': 2.6}
{'loss': 0.0236, 'grad_norm': 58.499961853027344, 'learning_rate': 1e-06, 'epoch': 2.6}
{'loss': 0.0003, 'grad_norm': 0.022678885608911514, 'learning_rate': 1e-06, 'epoch': 2.61}
{'loss': 0.0447, 'grad_norm': 0.09898164868354797, 'learning_rate': 1e-06, 'epoch': 2.61}
{'loss': 0.0705, 'grad_norm': 0.05349011719226837, 'learning_rate': 1e-06, 'epoch': 2.61}
{'loss': 0.013, 'grad_norm': 0.00390114588662982, 'learning_rate': 1e-06, 'epoch': 2.61}
{'loss': 0.0016, 'grad_norm': 0.002009954769164324, 'learning_rate': 1e-06, 'epoch': 2.61}
{'loss': 0.0004, 'grad_norm': 0.1480470895767212, 'learning_rate': 1e-06, 'epoch': 2.61}
{'loss': 0.0003, 'grad_norm': 0.0018130590906366706, 'learning_rate': 1e-06, 'epoch': 2.61}
{'loss': 0.03, 'grad_norm': 1.387136459350586, 'learning_rate': 1e-06, 'epoch': 2.61}
{'loss': 0.0034, 'grad_norm': 0.014176062308251858, 'learning_rate': 1e-06, 'epoch': 2.61}
{'loss': 0.0004, 'grad_norm': 0.004275118000805378, 'learning_rate': 1e-06, 'epoch': 2.62}
{'loss': 0.0004, 'grad_norm': 0.0022148743737488985, 'learning_rate': 1e-06, 'epoch': 2.62}
{'loss': 0.0464, 'grad_norm': 0.002078815596178174, 'learning_rate': 1e-06, 'epoch': 2.62}
{'loss': 0.0012, 'grad_norm': 0.008920704014599323, 'learning_rate': 1e-06, 'epoch': 2.62}
{'loss': 0.001, 'grad_norm': 0.024381354451179504, 'learning_rate': 1e-06, 'epoch': 2.62}
{'loss': 0.0001, 'grad_norm': 0.0006636693724431098, 'learning_rate': 1e-06, 'epoch': 2.62}
{'loss': 0.0001, 'grad_norm': 0.042811065912246704, 'learning_rate': 1e-06, 'epoch': 2.62}
{'loss': 0.0003, 'grad_norm': 0.8039882779121399, 'learning_rate': 1e-06, 'epoch': 2.62}
{'loss': 0.0021, 'grad_norm': 3.8226828575134277, 'learning_rate': 1e-06, 'epoch': 2.63}
{'loss': 0.0026, 'grad_norm': 0.012619862332940102, 'learning_rate': 1e-06, 'epoch': 2.63}
{'loss': 0.0013, 'grad_norm': 0.0032640143763273954, 'learning_rate': 1e-06, 'epoch': 2.63}
{'loss': 0.0005, 'grad_norm': 0.31039661169052124, 'learning_rate': 1e-06, 'epoch': 2.63}
{'loss': 0.0003, 'grad_norm': 0.0003152635763399303, 'learning_rate': 1e-06, 'epoch': 2.63}
{'loss': 0.0261, 'grad_norm': 0.003730754368007183, 'learning_rate': 1e-06, 'epoch': 2.63}
{'loss': 0.0012, 'grad_norm': 0.5762948989868164, 'learning_rate': 1e-06, 'epoch': 2.63}
{'loss': 0.0003, 'grad_norm': 0.11679641902446747, 'learning_rate': 1e-06, 'epoch': 2.63}
{'loss': 0.0056, 'grad_norm': 0.0005916281370446086, 'learning_rate': 1e-06, 'epoch': 2.63}
{'loss': 0.0008, 'grad_norm': 0.010646836832165718, 'learning_rate': 1e-06, 'epoch': 2.64}
{'loss': 0.0098, 'grad_norm': 0.003499331884086132, 'learning_rate': 1e-06, 'epoch': 2.64}
{'loss': 0.0003, 'grad_norm': 0.010272226296365261, 'learning_rate': 1e-06, 'epoch': 2.64}
{'loss': 0.0028, 'grad_norm': 0.06134214624762535, 'learning_rate': 1e-06, 'epoch': 2.64}
{'loss': 0.0004, 'grad_norm': 0.09543494135141373, 'learning_rate': 1e-06, 'epoch': 2.64}
{'loss': 0.0002, 'grad_norm': 0.08783428370952606, 'learning_rate': 1e-06, 'epoch': 2.64}
{'loss': 0.0033, 'grad_norm': 0.009392495267093182, 'learning_rate': 1e-06, 'epoch': 2.64}
{'loss': 0.0019, 'grad_norm': 4.82166051864624, 'learning_rate': 1e-06, 'epoch': 2.64}
{'loss': 0.0013, 'grad_norm': 0.0897032842040062, 'learning_rate': 1e-06, 'epoch': 2.64}
{'loss': 0.0005, 'grad_norm': 0.006660411134362221, 'learning_rate': 1e-06, 'epoch': 2.65}
{'loss': 0.0006, 'grad_norm': 0.0009210665011778474, 'learning_rate': 1e-06, 'epoch': 2.65}
{'loss': 0.0007, 'grad_norm': 0.030860159546136856, 'learning_rate': 1e-06, 'epoch': 2.65}
{'loss': 0.001, 'grad_norm': 3.7771658897399902, 'learning_rate': 1e-06, 'epoch': 2.65}
{'loss': 0.0009, 'grad_norm': 0.004417878109961748, 'learning_rate': 1e-06, 'epoch': 2.65}
{'loss': 0.0004, 'grad_norm': 0.024799561128020287, 'learning_rate': 1e-06, 'epoch': 2.65}
{'loss': 0.0025, 'grad_norm': 0.1447213739156723, 'learning_rate': 1e-06, 'epoch': 2.65}
{'loss': 0.025, 'grad_norm': 31.227325439453125, 'learning_rate': 1e-06, 'epoch': 2.65}
{'loss': 0.0302, 'grad_norm': 0.0039284368976950645, 'learning_rate': 1e-06, 'epoch': 2.65}
{'loss': 0.0066, 'grad_norm': 0.00890094693750143, 'learning_rate': 1e-06, 'epoch': 2.66}
{'loss': 0.0027, 'grad_norm': 5.049426078796387, 'learning_rate': 1e-06, 'epoch': 2.66}
{'loss': 0.0033, 'grad_norm': 0.003741822438314557, 'learning_rate': 1e-06, 'epoch': 2.66}
{'loss': 0.0003, 'grad_norm': 0.0004850529076065868, 'learning_rate': 1e-06, 'epoch': 2.66}
{'loss': 0.0013, 'grad_norm': 0.0021854934748262167, 'learning_rate': 1e-06, 'epoch': 2.66}
{'loss': 0.0002, 'grad_norm': 0.0034482653718441725, 'learning_rate': 1e-06, 'epoch': 2.66}
{'loss': 0.0008, 'grad_norm': 0.03779195621609688, 'learning_rate': 1e-06, 'epoch': 2.66}
{'loss': 0.0067, 'grad_norm': 0.5129976868629456, 'learning_rate': 1e-06, 'epoch': 2.66}
{'loss': 0.0004, 'grad_norm': 0.012961164116859436, 'learning_rate': 1e-06, 'epoch': 2.67}
{'loss': 0.0064, 'grad_norm': 0.0014232136309146881, 'learning_rate': 1e-06, 'epoch': 2.67}
{'loss': 0.0008, 'grad_norm': 0.0006348472088575363, 'learning_rate': 1e-06, 'epoch': 2.67}
{'loss': 0.016, 'grad_norm': 0.5699682235717773, 'learning_rate': 1e-06, 'epoch': 2.67}
{'loss': 0.0076, 'grad_norm': 0.07350549846887589, 'learning_rate': 1e-06, 'epoch': 2.67}
{'loss': 0.0039, 'grad_norm': 8.959007263183594, 'learning_rate': 1e-06, 'epoch': 2.67}
{'loss': 0.0001, 'grad_norm': 0.002149198204278946, 'learning_rate': 1e-06, 'epoch': 2.67}
{'loss': 0.0138, 'grad_norm': 0.0009960037423297763, 'learning_rate': 1e-06, 'epoch': 2.67}
{'loss': 0.0118, 'grad_norm': 0.0017471377504989505, 'learning_rate': 1e-06, 'epoch': 2.67}
{'loss': 0.0006, 'grad_norm': 0.014284481294453144, 'learning_rate': 1e-06, 'epoch': 2.68}
{'loss': 0.0042, 'grad_norm': 0.0021434936206787825, 'learning_rate': 1e-06, 'epoch': 2.68}
{'loss': 0.0008, 'grad_norm': 0.0044333902187645435, 'learning_rate': 1e-06, 'epoch': 2.68}
{'loss': 0.0005, 'grad_norm': 0.019083593040704727, 'learning_rate': 1e-06, 'epoch': 2.68}
{'loss': 0.0138, 'grad_norm': 0.010723337531089783, 'learning_rate': 1e-06, 'epoch': 2.68}
{'loss': 0.0005, 'grad_norm': 0.6432518362998962, 'learning_rate': 1e-06, 'epoch': 2.68}
{'loss': 0.0035, 'grad_norm': 0.0007409992394968867, 'learning_rate': 1e-06, 'epoch': 2.68}
{'loss': 0.0017, 'grad_norm': 0.12170583754777908, 'learning_rate': 1e-06, 'epoch': 2.68}
{'loss': 0.0008, 'grad_norm': 0.0225649643689394, 'learning_rate': 1e-06, 'epoch': 2.68}
{'loss': 0.0039, 'grad_norm': 0.004039017949253321, 'learning_rate': 1e-06, 'epoch': 2.69}
{'loss': 0.0029, 'grad_norm': 0.08574073016643524, 'learning_rate': 1e-06, 'epoch': 2.69}
{'loss': 0.0042, 'grad_norm': 0.00854540802538395, 'learning_rate': 1e-06, 'epoch': 2.69}
{'loss': 0.0003, 'grad_norm': 0.09659388661384583, 'learning_rate': 1e-06, 'epoch': 2.69}
{'loss': 0.0003, 'grad_norm': 0.002300373511388898, 'learning_rate': 1e-06, 'epoch': 2.69}
{'loss': 0.0009, 'grad_norm': 0.8207758665084839, 'learning_rate': 1e-06, 'epoch': 2.69}
{'loss': 0.026, 'grad_norm': 4.650930881500244, 'learning_rate': 1e-06, 'epoch': 2.69}
{'loss': 0.0005, 'grad_norm': 0.00686996104195714, 'learning_rate': 1e-06, 'epoch': 2.69}
{'loss': 0.001, 'grad_norm': 3.387877941131592, 'learning_rate': 1e-06, 'epoch': 2.69}
{'loss': 0.0307, 'grad_norm': 0.013300647959113121, 'learning_rate': 1e-06, 'epoch': 2.7}
{'loss': 0.0051, 'grad_norm': 2.2370364665985107, 'learning_rate': 1e-06, 'epoch': 2.7}
{'loss': 0.0004, 'grad_norm': 0.07326563447713852, 'learning_rate': 1e-06, 'epoch': 2.7}
{'loss': 0.0004, 'grad_norm': 0.0073882825672626495, 'learning_rate': 1e-06, 'epoch': 2.7}
{'loss': 0.0008, 'grad_norm': 0.019501471891999245, 'learning_rate': 1e-06, 'epoch': 2.7}
{'loss': 0.0074, 'grad_norm': 28.202993392944336, 'learning_rate': 1e-06, 'epoch': 2.7}
{'loss': 0.0002, 'grad_norm': 0.058632005006074905, 'learning_rate': 1e-06, 'epoch': 2.7}
{'loss': 0.021, 'grad_norm': 0.0011357597541064024, 'learning_rate': 1e-06, 'epoch': 2.7}
{'loss': 0.0002, 'grad_norm': 0.0008118964615277946, 'learning_rate': 1e-06, 'epoch': 2.71}
{'loss': 0.0276, 'grad_norm': 0.0010218846146017313, 'learning_rate': 1e-06, 'epoch': 2.71}
{'loss': 0.0015, 'grad_norm': 0.10392523556947708, 'learning_rate': 1e-06, 'epoch': 2.71}
{'loss': 0.0003, 'grad_norm': 0.0022263277787715197, 'learning_rate': 1e-06, 'epoch': 2.71}
{'loss': 0.0023, 'grad_norm': 7.258913993835449, 'learning_rate': 1e-06, 'epoch': 2.71}
{'loss': 0.0034, 'grad_norm': 0.036979664117097855, 'learning_rate': 1e-06, 'epoch': 2.71}
{'loss': 0.0008, 'grad_norm': 0.7184460163116455, 'learning_rate': 1e-06, 'epoch': 2.71}
{'loss': 0.0088, 'grad_norm': 18.59442138671875, 'learning_rate': 1e-06, 'epoch': 2.71}
{'loss': 0.0032, 'grad_norm': 2.7268903255462646, 'learning_rate': 1e-06, 'epoch': 2.71}
{'loss': 0.0001, 'grad_norm': 0.0017648136708885431, 'learning_rate': 1e-06, 'epoch': 2.72}
{'loss': 0.0007, 'grad_norm': 0.3247295618057251, 'learning_rate': 1e-06, 'epoch': 2.72}
{'loss': 0.0007, 'grad_norm': 0.031881410628557205, 'learning_rate': 1e-06, 'epoch': 2.72}
{'loss': 0.0011, 'grad_norm': 0.05497271195054054, 'learning_rate': 1e-06, 'epoch': 2.72}
{'loss': 0.0001, 'grad_norm': 0.021422702819108963, 'learning_rate': 1e-06, 'epoch': 2.72}
{'loss': 0.0349, 'grad_norm': 34.624183654785156, 'learning_rate': 1e-06, 'epoch': 2.72}
{'loss': 0.0076, 'grad_norm': 0.13997295498847961, 'learning_rate': 1e-06, 'epoch': 2.72}
{'loss': 0.0005, 'grad_norm': 0.014565683901309967, 'learning_rate': 1e-06, 'epoch': 2.72}
{'loss': 0.0004, 'grad_norm': 0.04824337363243103, 'learning_rate': 1e-06, 'epoch': 2.72}
{'loss': 0.0087, 'grad_norm': 5.105447292327881, 'learning_rate': 1e-06, 'epoch': 2.73}
{'loss': 0.0041, 'grad_norm': 0.4068274199962616, 'learning_rate': 1e-06, 'epoch': 2.73}
{'loss': 0.0253, 'grad_norm': 0.034978725016117096, 'learning_rate': 1e-06, 'epoch': 2.73}
{'loss': 0.0001, 'grad_norm': 0.004540724214166403, 'learning_rate': 1e-06, 'epoch': 2.73}
{'loss': 0.0017, 'grad_norm': 0.0015686117112636566, 'learning_rate': 1e-06, 'epoch': 2.73}
{'loss': 0.0303, 'grad_norm': 0.9655110239982605, 'learning_rate': 1e-06, 'epoch': 2.73}
{'loss': 0.0, 'grad_norm': 0.0030479806009680033, 'learning_rate': 1e-06, 'epoch': 2.73}
{'loss': 0.0025, 'grad_norm': 0.059530436992645264, 'learning_rate': 1e-06, 'epoch': 2.73}
{'loss': 0.0005, 'grad_norm': 0.0059662675485014915, 'learning_rate': 1e-06, 'epoch': 2.73}
{'loss': 0.0005, 'grad_norm': 0.0054402658715844154, 'learning_rate': 1e-06, 'epoch': 2.74}
{'loss': 0.0005, 'grad_norm': 1.3546326160430908, 'learning_rate': 1e-06, 'epoch': 2.74}
{'loss': 0.0001, 'grad_norm': 0.0027835776563733816, 'learning_rate': 1e-06, 'epoch': 2.74}
{'loss': 0.0016, 'grad_norm': 0.005230057053267956, 'learning_rate': 1e-06, 'epoch': 2.74}
{'loss': 0.0003, 'grad_norm': 0.001865122001618147, 'learning_rate': 1e-06, 'epoch': 2.74}
{'loss': 0.0019, 'grad_norm': 0.09235638380050659, 'learning_rate': 1e-06, 'epoch': 2.74}
{'loss': 0.0015, 'grad_norm': 0.002007685834541917, 'learning_rate': 1e-06, 'epoch': 2.74}
{'loss': 0.0016, 'grad_norm': 4.59512186050415, 'learning_rate': 1e-06, 'epoch': 2.74}
{'loss': 0.0004, 'grad_norm': 0.007956762798130512, 'learning_rate': 1e-06, 'epoch': 2.75}
{'loss': 0.0161, 'grad_norm': 37.77971649169922, 'learning_rate': 1e-06, 'epoch': 2.75}
{'loss': 0.0022, 'grad_norm': 0.0019398493459448218, 'learning_rate': 1e-06, 'epoch': 2.75}
{'loss': 0.0006, 'grad_norm': 0.0016303218435496092, 'learning_rate': 1e-06, 'epoch': 2.75}
{'loss': 0.0052, 'grad_norm': 14.249421119689941, 'learning_rate': 1e-06, 'epoch': 2.75}
{'loss': 0.0124, 'grad_norm': 0.01513687800616026, 'learning_rate': 1e-06, 'epoch': 2.75}
{'loss': 0.0002, 'grad_norm': 0.002920052967965603, 'learning_rate': 1e-06, 'epoch': 2.75}
{'loss': 0.0097, 'grad_norm': 0.024175170809030533, 'learning_rate': 1e-06, 'epoch': 2.75}
{'loss': 0.0006, 'grad_norm': 0.1998017579317093, 'learning_rate': 1e-06, 'epoch': 2.75}
{'loss': 0.0005, 'grad_norm': 0.0009099543676711619, 'learning_rate': 1e-06, 'epoch': 2.76}
{'loss': 0.0441, 'grad_norm': 0.09908830374479294, 'learning_rate': 1e-06, 'epoch': 2.76}
{'loss': 0.0297, 'grad_norm': 0.7502667307853699, 'learning_rate': 1e-06, 'epoch': 2.76}
{'loss': 0.0082, 'grad_norm': 0.18055206537246704, 'learning_rate': 1e-06, 'epoch': 2.76}
{'loss': 0.0006, 'grad_norm': 0.0004958469071425498, 'learning_rate': 1e-06, 'epoch': 2.76}
{'loss': 0.0002, 'grad_norm': 0.0039877621456980705, 'learning_rate': 1e-06, 'epoch': 2.76}
{'loss': 0.0004, 'grad_norm': 0.14950354397296906, 'learning_rate': 1e-06, 'epoch': 2.76}
{'loss': 0.0001, 'grad_norm': 0.004250038415193558, 'learning_rate': 1e-06, 'epoch': 2.76}
{'loss': 0.0002, 'grad_norm': 0.00031712130294181406, 'learning_rate': 1e-06, 'epoch': 2.76}
{'loss': 0.0008, 'grad_norm': 0.029202373698353767, 'learning_rate': 1e-06, 'epoch': 2.77}
{'loss': 0.0048, 'grad_norm': 0.007564941421151161, 'learning_rate': 1e-06, 'epoch': 2.77}
{'loss': 0.0056, 'grad_norm': 1.1859875917434692, 'learning_rate': 1e-06, 'epoch': 2.77}
{'loss': 0.0003, 'grad_norm': 0.06276159733533859, 'learning_rate': 1e-06, 'epoch': 2.77}
{'loss': 0.0007, 'grad_norm': 0.3149429261684418, 'learning_rate': 1e-06, 'epoch': 2.77}
{'loss': 0.0037, 'grad_norm': 0.006416677497327328, 'learning_rate': 1e-06, 'epoch': 2.77}
{'loss': 0.0043, 'grad_norm': 0.06466878205537796, 'learning_rate': 1e-06, 'epoch': 2.77}
{'loss': 0.0585, 'grad_norm': 0.023530032485723495, 'learning_rate': 1e-06, 'epoch': 2.77}
{'loss': 0.0092, 'grad_norm': 0.0004984550178050995, 'learning_rate': 1e-06, 'epoch': 2.77}
{'loss': 0.0003, 'grad_norm': 0.0006475214613601565, 'learning_rate': 1e-06, 'epoch': 2.78}
{'loss': 0.0016, 'grad_norm': 0.001745140179991722, 'learning_rate': 1e-06, 'epoch': 2.78}
{'loss': 0.0001, 'grad_norm': 0.00045660239993594587, 'learning_rate': 1e-06, 'epoch': 2.78}
{'loss': 0.001, 'grad_norm': 0.0028775923419743776, 'learning_rate': 1e-06, 'epoch': 2.78}
{'loss': 0.0014, 'grad_norm': 0.0108357984572649, 'learning_rate': 1e-06, 'epoch': 2.78}
{'loss': 0.0001, 'grad_norm': 0.23493331670761108, 'learning_rate': 1e-06, 'epoch': 2.78}
{'loss': 0.0008, 'grad_norm': 0.006805918179452419, 'learning_rate': 1e-06, 'epoch': 2.78}
{'loss': 0.0018, 'grad_norm': 0.01991712674498558, 'learning_rate': 1e-06, 'epoch': 2.78}
{'loss': 0.0129, 'grad_norm': 0.09634732455015182, 'learning_rate': 1e-06, 'epoch': 2.79}
{'loss': 0.0002, 'grad_norm': 0.0017223794711753726, 'learning_rate': 1e-06, 'epoch': 2.79}
{'loss': 0.006, 'grad_norm': 0.0030202625785022974, 'learning_rate': 1e-06, 'epoch': 2.79}
{'loss': 0.0034, 'grad_norm': 0.07094084471464157, 'learning_rate': 1e-06, 'epoch': 2.79}
{'loss': 0.02, 'grad_norm': 0.017955666407942772, 'learning_rate': 1e-06, 'epoch': 2.79}
{'loss': 0.0022, 'grad_norm': 0.03953985869884491, 'learning_rate': 1e-06, 'epoch': 2.79}
{'loss': 0.0068, 'grad_norm': 0.27397602796554565, 'learning_rate': 1e-06, 'epoch': 2.79}
{'loss': 0.0004, 'grad_norm': 0.2481054663658142, 'learning_rate': 1e-06, 'epoch': 2.79}
{'loss': 0.0066, 'grad_norm': 0.0009324299171566963, 'learning_rate': 1e-06, 'epoch': 2.79}
{'loss': 0.0003, 'grad_norm': 0.024107156321406364, 'learning_rate': 1e-06, 'epoch': 2.8}
{'loss': 0.0508, 'grad_norm': 77.72378540039062, 'learning_rate': 1e-06, 'epoch': 2.8}
{'loss': 0.0007, 'grad_norm': 0.043678462505340576, 'learning_rate': 1e-06, 'epoch': 2.8}
{'loss': 0.0008, 'grad_norm': 0.01320287212729454, 'learning_rate': 1e-06, 'epoch': 2.8}
{'loss': 0.0052, 'grad_norm': 0.2882245182991028, 'learning_rate': 1e-06, 'epoch': 2.8}
{'loss': 0.0237, 'grad_norm': 1.3992688655853271, 'learning_rate': 1e-06, 'epoch': 2.8}
{'loss': 0.0276, 'grad_norm': 14.642658233642578, 'learning_rate': 1e-06, 'epoch': 2.8}
{'loss': 0.0005, 'grad_norm': 0.010951381176710129, 'learning_rate': 1e-06, 'epoch': 2.8}
