  0%|          | 0/4390 [00:00<?, ?it/s]Column 'positive' is at index 0, whereas a column with this name is usually expected at index 1. Note that the column order can be important for some losses, e.g. MultipleNegativesRankingLoss will always consider the first column as the anchor and the second as the positive, regardless of the dataset column names. Consider renaming the columns to match the expected order, e.g.:
dataset = dataset.select_columns(['anchor', 'positive', 'negative'])
                                                  
{'loss': 2.3752, 'grad_norm': 77.42386627197266, 'learning_rate': 2.2779043280182232e-08, 'epoch': 0.02}
{'loss': 0.3322, 'grad_norm': 5.101424217224121, 'learning_rate': 1e-06, 'epoch': 9.52}
{'loss': 0.3177, 'grad_norm': 10.381486892700195, 'learning_rate': 1e-06, 'epoch': 9.54}
{'loss': 0.3131, 'grad_norm': 7.220434188842773, 'learning_rate': 1e-06, 'epoch': 9.57}
{'loss': 0.3215, 'grad_norm': 5.259066581726074, 'learning_rate': 1e-06, 'epoch': 9.59}
{'loss': 0.365, 'grad_norm': 6.7344794273376465, 'learning_rate': 1e-06, 'epoch': 9.61}
{'loss': 0.3277, 'grad_norm': 4.667413234710693, 'learning_rate': 1e-06, 'epoch': 9.64}
{'loss': 0.324, 'grad_norm': 6.269282341003418, 'learning_rate': 1e-06, 'epoch': 9.66}
{'loss': 0.3655, 'grad_norm': 7.492748260498047, 'learning_rate': 1e-06, 'epoch': 9.68}
{'loss': 0.2723, 'grad_norm': 5.19166374206543, 'learning_rate': 1e-06, 'epoch': 9.7}
{'loss': 0.3042, 'grad_norm': 4.478512763977051, 'learning_rate': 1e-06, 'epoch': 9.73}
{'loss': 0.3526, 'grad_norm': 7.626140594482422, 'learning_rate': 1e-06, 'epoch': 9.75}
{'loss': 0.3233, 'grad_norm': 4.717405319213867, 'learning_rate': 1e-06, 'epoch': 9.77}
{'loss': 0.3032, 'grad_norm': 13.368661880493164, 'learning_rate': 1e-06, 'epoch': 9.79}
{'loss': 0.3501, 'grad_norm': 6.139487266540527, 'learning_rate': 1e-06, 'epoch': 9.82}
{'loss': 0.3274, 'grad_norm': 14.260945320129395, 'learning_rate': 1e-06, 'epoch': 9.84}
{'loss': 0.3244, 'grad_norm': 6.30396842956543, 'learning_rate': 1e-06, 'epoch': 9.86}
{'loss': 0.3364, 'grad_norm': 4.376174449920654, 'learning_rate': 1e-06, 'epoch': 9.89}
{'loss': 0.3251, 'grad_norm': 9.570330619812012, 'learning_rate': 1e-06, 'epoch': 9.91}
{'loss': 0.3292, 'grad_norm': 4.502335071563721, 'learning_rate': 1e-06, 'epoch': 9.93}
{'loss': 0.3452, 'grad_norm': 10.66522216796875, 'learning_rate': 1e-06, 'epoch': 9.95}
{'loss': 0.303, 'grad_norm': 5.026501655578613, 'learning_rate': 1e-06, 'epoch': 9.98}
{'loss': 0.3183, 'grad_norm': 0.0033011825289577246, 'learning_rate': 1e-06, 'epoch': 10.0}
{'eval_dim_768_cosine_accuracy@1': 0.5845507669831994, 'eval_dim_768_cosine_accuracy@3': 0.7211468224981739, 'eval_dim_768_cosine_accuracy@5': 0.7708181154127101, 'eval_dim_768_cosine_accuracy@10': 0.8329072315558802, 'eval_dim_768_cosine_precision@1': 0.5845507669831994, 'eval_dim_768_cosine_precision@3': 0.24038227416605792, 'eval_dim_768_cosine_precision@5': 0.154163623082542, 'eval_dim_768_cosine_precision@10': 0.08329072315558801, 'eval_dim_768_cosine_recall@1': 0.5845507669831994, 'eval_dim_768_cosine_recall@3': 0.7211468224981739, 'eval_dim_768_cosine_recall@5': 0.7708181154127101, 'eval_dim_768_cosine_recall@10': 0.8329072315558802, 'eval_dim_768_cosine_ndcg@10': 0.7058563262178716, 'eval_dim_768_cosine_mrr@10': 0.6655524974781754, 'eval_dim_768_cosine_map@100': 0.6713600507653849, 'eval_runtime': 8.3824, 'eval_samples_per_second': 0.0, 'eval_steps_per_second': 0.0, 'epoch': 10.0}
{'train_runtime': 2193.8141, 'train_samples_per_second': 199.666, 'train_steps_per_second': 2.001, 'train_loss': 0.5683228083786498, 'epoch': 10.0}
{'dim_768_cosine_accuracy@1': 0.5843681519357194, 'dim_768_cosine_accuracy@3': 0.7220598977355734, 'dim_768_cosine_accuracy@5': 0.7708181154127101, 'dim_768_cosine_accuracy@10': 0.83345507669832, 'dim_768_cosine_precision@1': 0.5843681519357194, 'dim_768_cosine_precision@3': 0.24068663257852446, 'dim_768_cosine_precision@5': 0.154163623082542, 'dim_768_cosine_precision@10': 0.083345507669832, 'dim_768_cosine_recall@1': 0.5843681519357194, 'dim_768_cosine_recall@3': 0.7220598977355734, 'dim_768_cosine_recall@5': 0.7708181154127101, 'dim_768_cosine_recall@10': 0.83345507669832, 'dim_768_cosine_ndcg@10': 0.7058922297405603, 'dim_768_cosine_mrr@10': 0.6654421313205118, 'dim_768_cosine_map@100': 0.6712036200509385}
